Unnamed: 0,State,District,Persons,Males,Females,Growth Rate,Rural,Number of Households,Household Size per Household,Females per 1000 Males,"Sex Ratio,0-6 Year Olds",Literate Persons,Literacy Rate,Total Educated,Total Uneducated,Below Primary,Primary,Middle,Matric.Higher.Secondary.Diploma,Graduate Degree or Above,1st Religion Name,1st Religion Population,2nd Religion Name,2nd Religion Population,3rd Religion Name,3rd Religion Population,Drinking Water Facilities,Safe Drinking Water Facilities,Electric Supply,Primary School,Middle Schools,Secondary Schools,Medical Facilities,Primary Health Centers,Communication Facilities,Bus Services,Paved Approach Road,Mud Approach Road,Permanent Housing Rate,Semi-Permanent Housing Rate,Temporary Housing Rate,Rate of Clean Water Facilities,Communication Facilities per 1000 People,Drinking Facilities per 1000 People,Medical Facilities per 1000 People,Permanent Housing,Semi-Permanent Housing,Temporary Housing,Total Housing,Religion 1 Percent Population,Religion 2 Percent Population,Religion 3 Percent Population,Rural Percent Population,Female to Male Ratio,District Name
525,UP,"District Jhansi (36), Uttar Pradesh (09)",1744931,932818,812113,23.23,1033171,289863.0,6.0,871.0,885.0,958769,65.47,958769.0,35153.0,199330.0,237254.0,202763.0,203745.0,80467.0,Hindus,1592741,Muslims,129785,Jains,7620,750.0,750.0,518.0,657.0,203,40,285.0,15,381.0,146,435,410,0.0068000000000000005,0.00312,8e-05,1.0,0.21834674265056897,0.42981642254049013,0.16333024056538625,11866.0,5444.0,140.0,17450.0,0.9127816515380838,0.07437829919922335,0.00436693485301138,0.592098484123441,0.871,District Jhansi 
526,UP,"District Lalitpur (37), Uttar Pradesh (09)",977734,519413,458321,29.98,835790,166012.0,6.0,882.0,930.0,384491,49.46,384491.0,10069.0,124307.0,112900.0,73177.0,46384.0,17649.0,Hindus,926441,Muslims,28796,Jains,19797,669.0,669.0,352.0,569.0,155,14,164.0,13,247.0,201,300,420,0.00695,0.00299,6e-05,1.0,0.2526249470714939,0.6842351805296737,0.1677347826709514,6795.0,2923.0,59.0,9777.0,0.9475389011735298,0.029451773181662907,0.020247838369126983,0.8548235000521615,0.882,District Lalitpur 
527,UP,"District Hamirpur (38), Uttar Pradesh (09)",1043724,563801,479923,17.85,869916,175948.0,6.0,851.0,903.0,490606,57.38,490606.0,14176.0,127621.0,132703.0,109254.0,81039.0,25732.0,Hindus,959438,Muslims,83064,Sikhs,453,512.0,512.0,345.0,464.0,189,24,264.0,17,245.0,120,353,230,0.00412,0.005809999999999999,6e-05,1.0,0.23473638624770532,0.4905511418727556,0.2529404325281396,4300.0,6064.0,63.0,10427.0,0.9192449344845955,0.07958425790726284,0.0004340227876335123,0.833473217057383,0.851,District Hamirpur 
528,UP,"District Mahoba * (39), Uttar Pradesh (09)",708447,379691,328756,21.8,553552,118970.0,6.0,866.0,901.0,305662,53.28,305662.0,9387.0,88463.0,85608.0,62340.0,44785.0,15048.0,Hindus,659538,Muslims,47335,Sikhs,596,403.0,403.0,172.0,358.0,99,11,131.0,8,134.0,54,197,253,0.00487,0.00509,4e-05,1.0,0.18914611819938543,0.568849892793674,0.18491150361283198,3450.0,3606.0,28.0,7084.0,0.9309630783954198,0.06681516048483514,0.0008412767645286098,0.7813597912052701,0.866,District Mahoba * 
529,UP,"District Banda (40), Uttar Pradesh (09)",1537334,826544,710790,18.49,1293316,249911.0,6.0,860.0,916.0,670986,54.38,670986.0,21620.0,196964.0,177757.0,128951.0,106364.0,39166.0,Hindus,1408201,Muslims,126203,Jains,884,675.0,675.0,438.0,590.0,246,35,191.0,14,243.0,112,374,390,0.00221,0.007709999999999999,8e-05,1.0,0.1580658464588697,0.4390717957190825,0.12424105627014038,3398.0,11853.0,123.0,15374.0,0.9160019878569003,0.08209211531131166,0.0005750214332083984,0.8412719682255124,0.86,District Banda 
530,UP,"District Chitrakoot * (41), Uttar Pradesh (09)",766225,409178,357047,34.33,689665,121827.0,6.0,873.0,928.0,392997,65.04,392997.0,45903.0,136948.0,88144.0,54894.0,52070.0,15028.0,Hindus,737219,Muslims,27168,Christians,820,524.0,524.0,270.0,430.0,135,38,138.0,17,124.0,57,211,324,0.00256,0.00732,0.00012,1.0,0.16183235994649092,0.683872230741623,0.18010375542432056,1962.0,5609.0,92.0,7663.0,0.962144278769291,0.03545694802440536,0.0010701817351300206,0.9000815687298117,0.873,District Chitrakoot * 
531,UP,"District Fatehpur (42), Uttar Pradesh (09)",2308384,1219602,1088782,21.4,2070634,390592.0,6.0,893.0,926.0,1062431,56.3,1062431.0,45058.0,276056.0,283399.0,212399.0,195708.0,49519.0,Hindus,1997175,Muslims,307047,Sikhs,1528,1339.0,1339.0,932.0,1077.0,298,132,304.0,30,364.0,90,675,857,0.003,0.0026899999999999997,0.00431,1.0,0.15768606956208325,0.5800594701748063,0.131693860293608,6925.0,6210.0,9949.0,23084.0,0.8651831757627847,0.13301383132095873,0.0006619349293705034,0.8970058707736668,0.893,District Fatehpur 
532,UP,"District Pratapgarh (43), Uttar Pradesh (09)",2731174,1362948,1368226,23.36,2586619,438936.0,6.0,1004.0,935.0,1278271,57.6,1278271.0,49846.0,327551.0,337855.0,243357.0,258383.0,60953.0,Hindus,2345857,Muslims,374126,Buddhists,5806,2179.0,2179.0,1717.0,1374.0,354,151,504.0,34,688.0,209,1377,1725,0.0036,0.005429999999999999,0.0009699999999999999,1.0,0.2519063230683948,0.7978254040203956,0.18453602736405664,9832.0,14830.0,2649.0,27311.0,0.8589189117939757,0.136983582884137,0.0021258257438010173,0.9470722114372794,1.004,District Pratapgarh 
533,UP,"District Kaushambi * (44), Uttar Pradesh (09)",1293154,682290,610864,26.73,1201369,217248.0,6.0,895.0,945.0,481756,46.88,481756.0,21421.0,146645.0,120937.0,81498.0,95162.0,16038.0,Hindus,1116223,Muslims,174698,Religion not stated,597,734.0,734.0,527.0,545.0,187,73,266.0,16,158.0,81,528,450,0.00292,0.004529999999999999,0.00255,1.0,0.12218189016930699,0.5676044771156412,0.20569862522174467,3776.0,5858.0,3298.0,12932.0,0.863178708800344,0.13509450537213666,0.0004616619520954194,0.929022374751963,0.895,District Kaushambi * 
534,UP,District Allahabad,4936105,2626448,2309657,26.72,3729320,740941.0,7.0,879.0,917.0,2506942,62.11,2506942.0,152585.0,536398.0,542568.0,404832.0,616060.0,254138.0,Hindus,4284834,Muslims,627735,Christians,9114,2783.0,2783.0,2289.0,1733.0,613,214,651.0,53,910.0,201,1956,1986,0.00507,0.00455,0.00037999999999999997,1.0,0.18435588383958607,0.5638048623357891,0.1318853630544731,25026.0,22459.0,1876.0,49361.0,0.8680597353581417,0.12717213268356325,0.0018463950827626236,0.7555187744182913,0.879,District Allahabad
536,UP,"District Faizabad (47), Uttar Pradesh (09)",2088928,1077472,1011456,23.87,1807655,343000.0,6.0,939.0,944.0,960361,56.28,960361.0,28168.0,243946.0,258162.0,182226.0,186048.0,61532.0,Hindus,1778749,Muslims,304434,Sikhs,2193,1227.0,1226.0,1041.0,917.0,250,95,277.0,15,573.0,30,772,980,0.00436,0.0033299999999999996,0.00231,0.9991850040749797,0.2743033747453239,0.5873826192190444,0.13260390018229445,9108.0,6956.0,4825.0,20889.0,0.8515128333767368,0.1457369521591936,0.0010498207693132554,0.8653505530109223,0.939,District Faizabad 
537,UP,"District Ambedkar Nagar * (48), Uttar Pradesh (09)",2026876,1024953,1001923,24.31,1845783,294711.0,7.0,978.0,942.0,954537,58.43,954537.0,34697.0,252500.0,263863.0,182351.0,166943.0,54150.0,Hindus,1689067,Muslims,332212,Sikhs,2083,1666.0,1662.0,1334.0,996.0,251,93,361.0,16,603.0,30,734,1375,0.00452,0.00476,0.0007099999999999999,0.9975990396158463,0.29750216589470696,0.8219545744288255,0.17810660346266866,9161.0,9648.0,1439.0,20248.0,0.8333351423570066,0.16390346523418306,0.001027689903082379,0.9106541298036979,0.978,District Ambedkar Nagar * 
538,UP,"District Sultanpur (49), Uttar Pradesh (09)",3214832,1623819,1591013,24.2,3062574,507320.0,6.0,980.0,940.0,1448422,55.75,1448422.0,57138.0,385658.0,401426.0,291887.0,239948.0,72064.0,Hindus,2676468,Muslims,524642,Buddhists,4784,2484.0,2483.0,1955.0,1713.0,427,133,621.0,53,1019.0,125,1528,2032,0.0032700000000000003,0.0046500000000000005,0.00209,0.999597423510467,0.31696835168991727,0.7726686806651172,0.1931671701662793,10513.0,14949.0,6719.0,32181.0,0.8325374389703724,0.16319421979126747,0.0014881026442439293,0.9526388937275727,0.98,District Sultanpur 
539,UP,"District Bahraich (50), Uttar Pradesh (09)",2381072,1275351,1105721,29.55,2143074,385525.0,6.0,867.0,969.0,665826,35.16,665826.0,59540.0,202872.0,180251.0,98848.0,94105.0,30157.0,Hindus,1537177,Muslims,829361,Sikhs,7623,1189.0,1189.0,587.0,936.0,177,67,352.0,28,411.0,100,544,999,0.00321,0.00252,0.00427,1.0,0.17261132800688095,0.49935491240920055,0.14783257289153792,7643.0,6000.0,10167.0,23810.0,0.6455819059650443,0.3483141206985761,0.0032014991566823685,0.9000458616959084,0.867,District Bahraich 
540,UP,"District Shrawasti * (51), Uttar Pradesh (09)",1176391,631916,544475,27.3,1143035,189968.0,6.0,862.0,941.0,318353,33.82,318353.0,33104.0,92362.0,85177.0,53384.0,44076.0,10077.0,Hindus,872653,Muslims,301117,Sikhs,828,672.0,672.0,352.0,577.0,67,24,328.0,11,179.0,45,305,547,0.00395,0.00274,0.00331,1.0,0.15216029364386502,0.5712386442942865,0.2788188620960208,4647.0,3223.0,3894.0,11764.0,0.7418052331240208,0.25596676615173014,0.0007038476152911744,0.971645481816845,0.862,District Shrawasti * 
541,UP,"District Balrampur * (52), Uttar Pradesh (09)",1682350,887939,794411,23.08,1546770,256300.0,7.0,895.0,960.0,464587,34.6,464587.0,33743.0,150287.0,130160.0,68865.0,63201.0,18324.0,Hindus,1058676,Muslims,617675,Buddhists,2950,996.0,995.0,607.0,794.0,120,25,330.0,18,308.0,103,487,809,0.00639,0.00132,0.00229,0.998995983935743,0.18307724314203347,0.5920290070437185,0.19615418908075014,10750.0,2221.0,3853.0,16824.0,0.6292840372098553,0.3671501173953101,0.0017534995690551907,0.9194103486194906,0.895,District Balrampur * 
542,UP,"District Gonda (53), Uttar Pradesh (09)",2765586,1451101,1314485,25.46,2571267,429606.0,6.0,906.0,951.0,949342,42.59,949342.0,52860.0,264319.0,263721.0,164966.0,160639.0,42611.0,Hindus,2225700,Muslims,532585,Sikhs,2699,1813.0,1813.0,1065.0,1307.0,252,54,474.0,25,806.0,45,842,1435,0.005429999999999999,0.00201,0.0025700000000000002,1.0,0.29143913803439847,0.6555572670674498,0.17139224742965867,15017.0,5559.0,7108.0,27684.0,0.8047842301776188,0.19257582299013662,0.0009759233666933517,0.9297367718812577,0.906,District Gonda 
543,UP,"District Siddharthnagar (54), Uttar Pradesh (09)",2040085,1047165,992920,26.78,1962284,307765.0,7.0,948.0,963.0,678900,42.3,678900.0,42382.0,225046.0,195334.0,96690.0,96297.0,22990.0,Hindus,1428543,Muslims,600336,Buddhists,7930,2322.0,2320.0,1066.0,1172.0,194,59,402.0,25,345.0,86,1081,1809,0.00753,0.00156,0.00091,0.9991386735572783,0.16911060078379087,1.1381878696230794,0.1970506130871998,15362.0,3183.0,1856.0,20401.0,0.7002369999289245,0.2942700916873562,0.0038870929397549613,0.9618638439084646,0.948,District Siddharthnagar 
544,UP,"District Basti (55), Uttar Pradesh (09)",2084814,1075765,1009049,22.69,1968829,315309.0,7.0,938.0,938.0,880827,52.49,880827.0,42684.0,241829.0,227708.0,158454.0,165101.0,44900.0,Hindus,1762973,Muslims,306540,Buddhists,10610,3092.0,3092.0,1680.0,1192.0,237,117,362.0,28,349.0,91,1331,2570,0.00649,0.00183,0.00168,1.0,0.16740102474369417,1.4831059269555942,0.17363659300062262,13530.0,3815.0,3502.0,20847.0,0.8456260366632227,0.14703469949837253,0.005089183015846977,0.9443667396707812,0.938,District Basti 
545,UP,"District Sant Kabir Nagar * (56), Uttar Pradesh (09)",1420226,719465,700761,23.64,1319675,209122.0,7.0,974.0,940.0,573384,50.88,573384.0,26910.0,171503.0,166682.0,96863.0,91256.0,20153.0,Hindus,1073646,Muslims,341154,Buddhists,3775,1555.0,1551.0,1045.0,691.0,148,49,262.0,14,250.0,52,832,1182,0.006659999999999999,0.00207,0.00127,0.997427652733119,0.1760283222529372,1.0948961644132693,0.1844776817210782,9459.0,2940.0,1804.0,14203.0,0.7559684162943081,0.24021106499951417,0.002658027666019352,0.9292007046765797,0.974,District Sant Kabir Nagar * 
546,UP,"District Mahrajganj (57), Uttar Pradesh (09)",2173878,1124290,1049588,29.27,2063278,334687.0,6.0,934.0,957.0,799890,46.61,799890.0,58490.0,245436.0,208643.0,130154.0,127993.0,29119.0,Hindus,1793304,Muslims,357822,Buddhists,16038,1189.0,1188.0,862.0,859.0,174,68,311.0,25,410.0,92,730,867,0.00686,0.00136,0.0017800000000000001,0.9991589571068125,0.18860304028100933,0.546948816814927,0.14306230616437537,14913.0,2956.0,3870.0,21739.0,0.8249331379221833,0.16460077336446663,0.007377598926894702,0.9491231798656594,0.934,District Mahrajganj 
547,UP,"District Gorakhpur (58), Uttar Pradesh (09)",3769456,1923197,1846259,23.44,3030865,555775.0,7.0,960.0,933.0,1798769,58.49,1798769.0,49969.0,439965.0,417463.0,344819.0,403787.0,142000.0,Hindus,3407412,Muslims,344960,Christians,6576,2823.0,2823.0,1947.0,1635.0,453,180,509.0,43,810.0,79,1603,2142,0.006920000000000001,0.00214,0.00094,1.0,0.21488511870147842,0.7489144322151525,0.13503274743092902,26085.0,8067.0,3543.0,37695.0,0.9039532494874593,0.09151453153982962,0.0017445488155320025,0.8040589941890819,0.96,District Gorakhpur 
548,UP,"District Kushinagar * (59), Uttar Pradesh (09)",2893196,1473637,1419559,28.17,2760673,427910.0,7.0,963.0,954.0,1082779,46.94,1082779.0,44006.0,303093.0,277443.0,193620.0,213155.0,51110.0,Hindus,2394602,Muslims,487674,Buddhists,6880,1561.0,1560.0,1055.0,1224.0,243,107,418.0,34,364.0,120,923,1275,0.0053,0.0006900000000000001,0.004,0.9993593850096092,0.12581242335465692,0.5395417386170864,0.14447690374243569,15334.0,1996.0,11573.0,28903.0,0.8276667049173302,0.1685589223820301,0.002377993056813296,0.954194945658711,0.963,District Kushinagar * 
549,UP,"District Deoria (60), Uttar Pradesh (09)",2712650,1355023,1357627,25.03,2444345,379407.0,7.0,1002.0,947.0,1288320,58.64,1288320.0,45017.0,320758.0,293746.0,241401.0,313605.0,73776.0,Hindus,2398395,Muslims,308731,Sikhs,2077,1985.0,1985.0,1565.0,1389.0,336,180,514.0,33,563.0,154,1206,1512,0.00686,0.00157,0.00157,1.0,0.2075461264814849,0.7317567692109193,0.18948260925663096,18609.0,4259.0,4259.0,27127.0,0.8841520284592557,0.11381158645604851,0.0007656719444086042,0.9010911838976646,1.002,District Deoria 
550,UP,"District Azamgarh (61), Uttar Pradesh (09)",3939916,1950415,1989501,26.28,3642615,542994.0,7.0,1020.0,949.0,1790357,56.95,1790357.0,95354.0,481703.0,488064.0,301696.0,335005.0,88331.0,Hindus,3332711,Muslims,593907,Buddhists,3894,3702.0,3699.0,3223.0,1753.0,432,169,543.0,38,1013.0,243,2149,2640,0.00487,0.00456,0.00056,0.9991896272285251,0.25711208056212365,0.9396139410078793,0.13782019718186886,19187.0,17966.0,2206.0,39359.0,0.8458837701108348,0.15074103102705744,0.0009883459444313025,0.9245412846365253,1.02,District Azamgarh 
551,UP,"District Mau (62), Uttar Pradesh (09)",1853997,933523,920474,27.91,1493628,250586.0,7.0,986.0,945.0,919974,62.16,919974.0,35732.0,240832.0,230309.0,151200.0,209941.0,51432.0,Hindus,1494344,Muslims,353003,Buddhists,3398,1458.0,1458.0,1378.0,849.0,252,88,292.0,24,503.0,58,1000,835,0.00576,0.00361,0.00063,1.0,0.27130572487442,0.7864090394968276,0.15749755797878853,10679.0,6693.0,1168.0,18540.0,0.8060120917132013,0.1904010632163914,0.0018327969246983678,0.8056258990710341,0.986,District Mau 
552,UP,"District Ballia (63), Uttar Pradesh (09)",2761620,1413774,1347846,21.67,2491676,380008.0,7.0,953.0,942.0,1298700,57.86,1298700.0,50873.0,278437.0,290499.0,242750.0,356292.0,79805.0,Hindus,2572597,Muslims,181553,Christians,2913,1795.0,1793.0,1550.0,1056.0,316,145,457.0,39,538.0,215,1070,1470,0.0056700000000000006,0.0028300000000000005,0.0015,0.9988857938718663,0.19481318935986847,0.649980808366104,0.1654825790659106,15658.0,7815.0,4142.0,27615.0,0.9315535808691999,0.06574148507035725,0.001054815651682708,0.9022515769729361,0.953,District Ballia 
553,UP,"District Jaunpur (64), Uttar Pradesh (09)",3911679,1941903,1969776,21.67,3622268,549264.0,7.0,1014.0,930.0,1871674,59.84,1871674.0,130942.0,489839.0,474457.0,320040.0,353792.0,102382.0,Hindus,3484557,Muslims,399186,Buddhists,17378,3266.0,3264.0,2726.0,1919.0,539,256,621.0,30,873.0,191,2009,2484,0.0049700000000000005,0.00433,0.0007000000000000001,0.9993876301285977,0.22317782210656856,0.8349355864834512,0.1587553579933323,19441.0,16938.0,2738.0,39117.0,0.8908085249326441,0.10204978475994579,0.004442593576824683,0.9260136120576357,1.014,District Jaunpur 
554,UP,"District Ghazipur (65), Uttar Pradesh (09)",3037582,1537141,1500441,26.18,2804212,426203.0,7.0,976.0,934.0,1444871,59.55,1444871.0,49690.0,358774.0,339108.0,271095.0,343199.0,83003.0,Hindus,2722780,Muslims,300327,Buddhists,9828,2597.0,2597.0,2283.0,1308.0,393,286,493.0,32,504.0,369,1317,2172,0.00498,0.00421,0.0008100000000000001,1.0,0.16592144672966852,0.8549563435653754,0.16230014531294956,15127.0,12788.0,2460.0,30375.0,0.8963642792194582,0.09887041732535945,0.0032354682112285364,0.9231724443982089,0.976,District Ghazipur 
555,UP,"District Chandauli * (66), Uttar Pradesh (09)",1643251,855123,788128,28.63,1469693,234574.0,7.0,922.0,936.0,785284,59.72,785284.0,22354.0,187013.0,183781.0,152196.0,190941.0,48931.0,Hindus,1470369,Muslims,168281,Sikhs,2252,1370.0,1363.0,927.0,748.0,231,54,282.0,21,341.0,194,878,999,0.0046500000000000005,0.004739999999999999,0.00061,0.9948905109489051,0.20751546781349897,0.8337131698078991,0.17161103203345077,7641.0,7789.0,1002.0,16432.0,0.8947927005673509,0.10240736199156428,0.0013704540572316707,0.8943813209302779,0.922,District Chandauli * 
556,UP,"District Varanasi (67), Uttar Pradesh (09)",3138671,1649187,1489484,25.51,1878100,430651.0,7.0,903.0,919.0,1694405,66.12,1694405.0,66079.0,397747.0,383652.0,276666.0,402220.0,167979.0,Hindus,2627565,Muslims,497516,Christians,4499,1268.0,1268.0,1198.0,778.0,285,134,362.0,35,543.0,166,957,1082,0.006999999999999999,0.0027300000000000002,0.00028,1.0,0.17300315961755788,0.403992645294776,0.11533543974503858,21971.0,8569.0,879.0,31419.0,0.8371584661151169,0.15851167580163705,0.0014334092359473167,0.5983742800694943,0.903,District Varanasi 
557,UP,"District Sant Ravidas Nagar Bhadohi * (68), Uttar Pradesh (09)",1353705,705997,647708,25.47,1180220,161865.0,8.0,917.0,915.0,625404,57.9,625404.0,19532.0,174634.0,167649.0,106412.0,125670.0,31499.0,Hindus,1187835,Muslims,161962,Buddhists,1726,1082.0,1082.0,971.0,502.0,154,51,229.0,13,489.0,48,825,882,0.00551,0.00415,0.00034,1.0,0.36123084423858964,0.7992878802988834,0.1691653646843293,7459.0,5618.0,460.0,13537.0,0.8774696111782109,0.11964349692141198,0.0012750192988871282,0.8718443087674198,0.917,District Sant Ravidas Nagar Bhadohi * 
558,UP,"District Mirzapur (69), Uttar Pradesh (09)",2116042,1115249,1000793,27.62,1829536,305151.0,7.0,897.0,928.0,935101,55.31,935101.0,25322.0,257429.0,238563.0,165779.0,192266.0,55604.0,Hindus,1953169,Muslims,158204,Sikhs,1737,1731.0,1726.0,1198.0,1096.0,207,67,318.0,36,659.0,162,1002,1401,0.00436,0.00528,0.00036,0.9971114962449451,0.3114304914552736,0.8180366930335031,0.1502805709905569,9226.0,11173.0,762.0,21161.0,0.9230294105693554,0.07476411148739014,0.0008208721755050231,0.8646028765024513,0.897,District Mirzapur 
559,UP,"District Sonbhadra (70), Uttar Pradesh (09)",1463519,770897,692622,36.13,1188089,251463.0,6.0,898.0,956.0,571318,49.22,571318.0,18763.0,158654.0,149164.0,96190.0,110600.0,37862.0,Hindus,1375219,Muslims,79102,Christians,3149,1342.0,1340.0,555.0,744.0,139,51,207.0,17,265.0,114,566,1108,0.0024600000000000004,0.007190000000000001,0.00035000000000000005,0.9985096870342772,0.1810704199945474,0.9169679382365381,0.14143991297687286,3600.0,10523.0,512.0,14635.0,0.9396659694886093,0.05404917872607052,0.0021516632172182255,0.8118029215883087,0.898,District Sonbhadra 
560,Uttranchal,"District Uttarkashi (01), Uttaranchal (05)",295013,152016,142997,22.72,272095,55558.0,5.0,941.0,942.0,161161,65.71,161161.0,4387.0,40355.0,40229.0,33196.0,30629.0,12283.0,Hindus,290201,Muslims,2817,Buddhists,1239,675.0,656.0,570.0,557.0,238,97,106.0,8,195.0,188,194,259,0.00909,0.00075,0.00016,0.9718518518518519,0.6609878208756903,2.288034764569697,0.3593062000657598,2682.0,221.0,47.0,2950.0,0.9836888543894676,0.009548731750804201,0.004199814923410154,0.9223152878008766,0.941,District Uttarkashi 
561,Uttranchal,"District Chamoli (02), Uttaranchal (05)",370359,183745,186614,13.51,319656,76121.0,5.0,1016.0,934.0,237354,75.43,237354.0,7880.0,51642.0,66405.0,49191.0,45880.0,16250.0,Hindus,365396,Muslims,3725,Sikhs,439,1139.0,1116.0,883.0,804.0,274,135,147.0,8,357.0,212,204,411,0.00944,0.0005,6e-05,0.9798068481123793,0.963929592638494,3.0753944146085286,0.3969121852040858,3496.0,185.0,22.0,3703.0,0.9865994886043001,0.010057808774729384,0.0011853363898271677,0.863097697099301,1.016,District Chamoli 
562,Uttranchal,"District Rudraprayag * (03), Uttaranchal (05)",227439,107535,119904,13.44,224707,47539.0,5.0,1115.0,953.0,141078,73.65,141078.0,2261.0,33501.0,39973.0,31298.0,25639.0,8386.0,Hindus,225773,Muslims,1406,Religion not stated,90,654.0,648.0,593.0,468.0,189,116,143.0,5,255.0,231,206,457,0.00974,0.00024,2e-05,0.9908256880733946,1.121179744898632,2.875496286916492,0.6287400138058996,2215.0,55.0,5.0,2275.0,0.9926749589999956,0.006181877338539124,0.00039571049819951725,0.987987987987988,1.115,District Rudraprayag * 
563,Uttranchal,"District Tehri Garhwal (04), Uttaranchal (05)",604747,295168,309579,16.15,544901,117754.0,5.0,1049.0,927.0,337816,66.73,337816.0,4730.0,86479.0,86609.0,65227.0,71619.0,23069.0,Hindus,596769,Muslims,6390,Sikhs,561,1729.0,1519.0,1275.0,1115.0,381,118,202.0,10,377.0,295,246,884,0.00966,0.00032,2e-05,0.8785425101214575,0.6234011909112406,2.8590468410756897,0.33402398027604935,5842.0,194.0,12.0,6048.0,0.9868077063631568,0.010566402148336412,0.0009276606580933845,0.9010396082990076,1.049,District Tehri Garhwal 
566,Uttranchal,"District Pithoragarh (07), Uttaranchal (05)",462289,227615,234674,10.92,402456,98514.0,5.0,1031.0,902.0,296362,75.95,296362.0,3921.0,68019.0,82525.0,65813.0,58872.0,17190.0,Hindus,456277,Muslims,4031,Christians,1215,1564.0,1496.0,1159.0,821.0,275,124,190.0,10,405.0,185,249,603,0.00961,0.00037999999999999997,1e-05,0.9565217391304348,0.8760753554594637,3.383165076391608,0.41099831490690886,4443.0,176.0,5.0,4624.0,0.986995148056735,0.008719653723103946,0.002628226066378391,0.8705723043377628,1.031,District Pithoragarh 
567,Uttranchal,"District Bageshwar (08), Uttaranchal (05)",249462,118510,130952,17.56,241659,51949.0,5.0,1105.0,929.0,148464,71.29,148464.0,2747.0,38197.0,43314.0,33283.0,25892.0,5029.0,Hindus,247402,Muslims,1280,Christians,361,842.0,738.0,627.0,483.0,128,76,101.0,7,189.0,94,143,271,0.00979,0.0002,1e-05,0.8764845605700713,0.7576304206652716,3.3752635671966074,0.4048712830010182,2442.0,50.0,2.0,2494.0,0.991742229277405,0.0051310420023891416,0.0014471141897363126,0.9687206869182481,1.105,District Bageshwar 
